PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,DATE1,DIST,PRIM1,PRIM2,AREA_NC,MODE2001,LICENSE,MONITOR,TOURN,TURTLE,AGE,SEX,ART_REEF,REEFCODE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
,,2013111233weC:2PM-8PM,2013612331546620131110,2013,7,12,101,12,103,712,1,3,1,3,13,0,50,12,1,1,1,0,0,,,1546620131110025,7,6,1,,,,,Y,,we,1546620131110,,1546620131110025,2,3,C:2PM-8PM,11,PASCO,,,1911,3,1,1,8,1,1,,,16DEC201313:51,3,,,,,,,,,,,,,,,4092.9826108,2013111233weC:2PM-8PM,,0,1546620131110025,8,1,0,34668,03/03/2025
,,2013111233weC:2PM-8PM,2013612331546620131110,2013,7,12,101,12,103,712,1,3,1,3,1,,5,0,1,0,0,0,0,,,1546620131110026,7,6,2,,,,,Y,,we,1546620131110,,1546620131110026,,3,C:2PM-8PM,11,PASCO,,,1937,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,4092.9826108,2013111233weC:2PM-8PM,,0,1546620131110026,8,,,34655,03/03/2025
,,2013111233weC:2PM-8PM,2013612331546620131110,2013,7,12,101,12,103,712,1,3,1,3,1,,5,0,1,0,0,0,0,,,1546620131110027,7,6,2,,,,,Y,,we,1546620131110,,1546620131110027,,3,C:2PM-8PM,11,PASCO,,,1941,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,4092.9826108,2013111233weC:2PM-8PM,,0,1546620131110027,8,,,34655,03/03/2025
,,2013111233weC:2PM-8PM,2013612331546620131110,2013,7,12,101,12,103,712,1,3,1,3,1,,5,0,1,0,0,0,0,,,1546620131110028,7,6,2,,,,,Y,,we,1546620131110,,1546620131110028,,3,C:2PM-8PM,11,PASCO,,,1944,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,4092.9826108,2013111233weC:2PM-8PM,,0,1546620131110028,8,,,34655,03/03/2025
,SPANISH MACKEREL,2013121233wdB:8AM-2PM,2013612331546620131224,2013,7,12,115,12,115,600,1,3,1,3,3,0,60,40,1,2,0,0,0,,,1546620131224001,7,6,2,,,,,Y,,wd,1546620131224,,1546620131224001,2,3,B:8AM-2PM,12,SARASOTA,172436,,1013,3,1,1,8,1,8,,,21JAN201407:45,3,8850030502,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224001,8,0,1,34292,03/03/2025
,SPANISH MACKEREL,2013121233wdB:8AM-2PM,2013612331546620131224,2013,7,12,115,12,115,600,1,3,1,3,2,,9,9,1,0,0,0,0,,,1546620131224002,7,6,2,,,,,Y,,wd,1546620131224,,1546620131224002,,3,B:8AM-2PM,12,SARASOTA,172436,,1019,3,1,1,8,1,8,,,21JAN201407:45,3,8850030502,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224002,8,,,34285,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,18,27,12,115,600,1,3,1,3,2.5,,2,2,1,0,0,0,0,,,1546620131224003,7,6,2,,,,,O,,wd,1546620131224,,1546620131224003,,3,B:8AM-2PM,12,,,,1029,3,1,1,8,1,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224003,8,,,99998,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,18,17,12,115,600,1,3,1,3,2.5,,2,2,1,0,0,0,0,,,1546620131224004,7,6,2,,,,,O,,wd,1546620131224,,1546620131224004,,3,B:8AM-2PM,12,,,,1032,3,1,1,8,1,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224004,8,,,46978,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,18,17,12,115,600,1,3,1,3,2.5,,2,2,1,0,0,0,0,,,1546620131224005,7,6,2,,,,,O,,wd,1546620131224,,1546620131224005,,3,B:8AM-2PM,12,,,,1035,3,1,1,8,1,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224005,8,,,46978,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,18,181,12,115,600,1,3,1,3,2.5,0,2,2,1,1,0,0,0,,,1546620131224006,7,6,2,,,,,O,,wd,1546620131224,,1546620131224006,2,3,B:8AM-2PM,12,,,,1038,3,1,1,8,1,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224006,8,,,47925,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,7,12,115,12,115,600,1,3,1,3,2.5,,2,2,1,0,0,0,0,,,1546620131224007,7,6,2,,,,,Y,,wd,1546620131224,,1546620131224007,,3,B:8AM-2PM,12,SARASOTA,,,1041,3,1,1,8,1,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224007,8,,,99998,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,7,12,115,12,115,600,1,3,1,3,2.5,,2,2,1,0,0,0,0,,,1546620131224008,7,6,2,,,,,Y,,wd,1546620131224,,1546620131224008,,3,B:8AM-2PM,12,SARASOTA,,,1043,3,1,1,8,1,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224008,8,,,99998,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,7,48,201,12,115,600,1,3,1,3,2,,3,3,1,0,0,0,0,,,1546620131224009,7,6,2,,,,,O,,wd,1546620131224,,1546620131224009,,3,B:8AM-2PM,12,,,,1051,3,1,1,8,1,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224009,8,,,77078,03/03/2025
,GULF FLOUNDER,2013121233wdB:8AM-2PM,2013612331546620131224,2013,7,12,115,12,115,600,1,3,1,3,5,0,300,60,1,1,1,0,0,,,1546620131224010,7,6,1,,,,,Y,,wd,1546620131224,,1546620131224010,2,3,B:8AM-2PM,12,SARASOTA,172736,,1118,3,1,1,8,1,1,,,21JAN201407:45,3,8857030302,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224010,8,1,0,34293,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,99,998,12,115,600,1,3,1,3,1.5,,0,0,1,0,0,0,0,,,1546620131224011,7,6,2,,,,,O,,wd,1546620131224,,1546620131224011,,3,B:8AM-2PM,12,,,,1206,3,1,1,8,2,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224011,8,,,99997,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,99,998,12,115,600,1,3,1,3,1.5,,0,0,1,0,0,0,0,,,1546620131224012,7,6,2,,,,,O,,wd,1546620131224,,1546620131224012,,3,B:8AM-2PM,12,,,,1209,3,1,1,8,2,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224012,8,,,99997,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,99,998,12,115,600,1,3,1,3,1.5,,0,0,1,0,0,0,0,,,1546620131224013,7,6,2,,,,,O,,wd,1546620131224,,1546620131224013,,3,B:8AM-2PM,12,,,,1212,3,1,1,8,2,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224013,8,,,99997,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,55,101,12,115,600,1,3,1,3,2,,6,2,1,0,0,0,0,,,1546620131224014,7,6,2,,,,,O,,wd,1546620131224,,1546620131224014,,3,B:8AM-2PM,12,,,,1243,3,1,1,8,1,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224014,8,,,53126,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,55,101,12,115,600,1,3,1,3,2,,6,2,1,0,0,0,0,,,1546620131224015,7,6,2,,,,,O,,wd,1546620131224,,1546620131224015,,3,B:8AM-2PM,12,,,,1246,3,1,1,8,1,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224015,8,,,53126,03/03/2025
,,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,18,57,12,115,600,1,3,1,3,2,,6,2,1,0,0,0,0,,,1546620131224016,7,6,2,,,,,O,,wd,1546620131224,,1546620131224016,,3,B:8AM-2PM,12,,,,1249,3,1,1,8,2,8,,,21JAN201407:45,3,,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224016,8,,,46038,03/03/2025
,SPANISH MACKEREL,2013121233wdB:8AM-2PM,2013612331546620131224,2013,7,12,115,12,115,600,1,3,1,3,3,,6,0,1,0,0,0,0,,,1546620131224017,7,6,2,,,,,Y,,wd,1546620131224,,1546620131224017,,3,B:8AM-2PM,12,SARASOTA,172436,,1331,3,1,1,8,1,8,,,21JAN201407:45,3,8850030502,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224017,8,,,34287,03/03/2025
,SPANISH MACKEREL,2013121233wdB:8AM-2PM,2013612331546620131224,2013,0,17,19,12,115,600,1,3,1,3,3,0,8,1,1,1,0,0,0,,,1546620131224018,7,6,2,,,,,O,,wd,1546620131224,,1546620131224018,2,3,B:8AM-2PM,12,,172436,,1334,3,1,1,8,1,8,,,21JAN201407:45,3,8850030502,,,,,,,,,,,,,,26019.273633,2013121233wdB:8AM-2PM,,0,1546620131224018,8,,,61853,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,4,,2,0,1,0,0,0,0,,,1548820131109001,7,6,2,,,,,Y,,we,1548820131109,,1548820131109001,,1,C:2PM-8PM,11,ESCAMBIA,,,1420,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109001,8,,,32505,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,4,,2,0,1,0,0,0,0,,,1548820131109002,7,6,2,,,,,Y,,we,1548820131109,,1548820131109002,,1,C:2PM-8PM,11,ESCAMBIA,,,1421,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109002,8,,,32504,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,0,27,15,12,33,705,1,3,1,3,1,0,1,1,1,1,0,0,0,,,1548820131109003,7,6,2,,,,,O,,we,1548820131109,,1548820131109003,2,1,C:2PM-8PM,11,,,,1444,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109003,8,,,99998,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,113,12,33,705,1,3,1,3,6,,4,2,1,0,0,0,0,,,1548820131109004,7,6,2,,,,,Y,,we,1548820131109,,1548820131109004,,1,C:2PM-8PM,11,SANTA ROSA,,,1517,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109004,8,,,32563,03/03/2025
,SPANISH MACKEREL,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,113,12,33,705,1,3,1,3,4.5,0,60,3,1,2,0,0,0,,,1548820131109005,7,6,2,,,,,Y,,we,1548820131109,,1548820131109005,2,1,C:2PM-8PM,11,SANTA ROSA,172436,,1526,3,1,2,8,1,8,,,16DEC201313:51,3,8850030502,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109005,8,0,8,32571,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,113,12,33,705,1,3,1,3,6,0,1,0,1,1,0,0,0,,,1548820131109006,7,6,2,,,,,Y,,we,1548820131109,,1548820131109006,2,1,C:2PM-8PM,11,SANTA ROSA,,,1543,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109006,8,,,32583,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,113,12,33,705,1,3,1,3,6,0,2,0,1,2,0,0,0,,,1548820131109007,7,6,2,,,,,Y,,we,1548820131109,,1548820131109007,2,1,C:2PM-8PM,11,SANTA ROSA,,,1544,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109007,8,,,32583,03/03/2025
,KING MACKEREL,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,7,,100,16,1,0,0,0,0,,,1548820131109008,7,6,2,,,,,Y,,we,1548820131109,,1548820131109008,,1,C:2PM-8PM,11,ESCAMBIA,172435,,1550,3,1,1,8,1,8,,,16DEC201313:51,3,8850030501,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109008,8,,,32504,03/03/2025
,SPANISH MACKEREL,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,113,12,33,705,1,3,1,3,2,0,80,15,1,4,0,0,0,,,1548820131109009,7,6,2,,,,,Y,,we,1548820131109,,1548820131109009,2,1,C:2PM-8PM,11,SANTA ROSA,172436,,1602,3,1,1,8,1,8,,,16DEC201313:51,3,8850030502,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109009,8,0,3,32570,03/03/2025
MACKEREL GENUS,DOLPHIN,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,113,12,33,705,1,3,1,3,4,0,200,20,1,2,3,0,0,,,1548820131109010,7,6,1,,,,,Y,,we,1548820131109,,1548820131109010,2,1,C:2PM-8PM,11,SANTA ROSA,168791,172434,1617,3,1,1,8,1,1,,,16DEC201313:51,3,8835290101,8850030500,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109010,8,3,15,32583,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,6,0,100,18,1,1,7,0,0,,,1548820131109011,7,6,1,,,,,Y,,we,1548820131109,,1548820131109011,2,1,C:2PM-8PM,11,ESCAMBIA,,,1631,3,1,1,8,1,1,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109011,8,7,1,32514,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,22,33,12,33,705,1,3,1,3,3,0,4,3,1,3,0,0,0,,,1548820131109012,7,6,2,,,,,O,,we,1548820131109,,1548820131109012,2,1,C:2PM-8PM,11,,,,1651,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109012,8,0,1,70816,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,22,33,12,33,705,1,3,1,3,3,0,0,0,1,1,0,0,0,,,1548820131109013,7,6,2,,,,,O,,we,1548820131109,,1548820131109013,2,1,C:2PM-8PM,11,,,,1650,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109013,8,,,70818,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,22,33,12,33,705,1,3,1,3,3,0,1,0,1,2,0,0,0,,,1548820131109014,7,6,2,,,,,O,,we,1548820131109,,1548820131109014,2,1,C:2PM-8PM,11,,,,1652,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109014,8,,,70817,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,4,0,50,10,1,3,0,0,0,,,1548820131109015,7,6,2,,,,,Y,,we,1548820131109,,1548820131109015,2,1,C:2PM-8PM,11,ESCAMBIA,,,1655,3,1,2,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109015,8,,,32508,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,4,,50,10,1,0,0,0,0,,,1548820131109016,7,6,2,,,,,Y,,we,1548820131109,,1548820131109016,,1,C:2PM-8PM,11,ESCAMBIA,,,1656,3,1,2,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109016,8,,,32508,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,4,,50,10,1,0,0,0,0,,,1548820131109017,7,6,2,,,,,Y,,we,1548820131109,,1548820131109017,,1,C:2PM-8PM,11,ESCAMBIA,,,1657,3,1,2,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109017,8,,,32506,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,5,0,998,1,1,1,0,0,0,,,1548820131109018,7,6,2,,,,,Y,,we,1548820131109,,1548820131109018,2,1,C:2PM-8PM,11,ESCAMBIA,,,1705,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109018,8,,,32506,03/03/2025
RED DRUM,MACKEREL FAMILY,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,6,0,55,20,1,4,1,0,0,,,1548820131109019,7,6,1,,,,,Y,,we,1548820131109,,1548820131109019,2,1,C:2PM-8PM,11,ESCAMBIA,172398,169290,1733,3,1,1,8,2,1,,,16DEC201313:51,3,8850030000,8835440901,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109019,8,1,2,32504,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,1,3,12,33,705,1,3,1,3,3,,0,0,1,0,0,0,0,,,1548820131109020,7,6,2,,,,,O,,we,1548820131109,,1548820131109020,,1,C:2PM-8PM,11,BALDWIN,,,1757,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109020,8,,,36507,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,1,3,12,33,705,1,3,1,3,3,,0,0,1,0,0,0,0,,,1548820131109021,7,6,2,,,,,O,,we,1548820131109,,1548820131109021,,1,C:2PM-8PM,11,BALDWIN,,,1758,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109021,8,,,36507,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,1,103,12,33,705,1,3,1,3,6,0,0,0,1,4,0,0,0,,,1548820131109022,7,6,2,,,,,O,,we,1548820131109,,1548820131109022,2,1,C:2PM-8PM,11,,,,1820,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109022,8,0,8,35640,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,1,95,12,33,705,1,3,1,3,6,0,5,0,1,2,0,0,0,,,1548820131109023,7,6,2,,,,,O,,we,1548820131109,,1548820131109023,2,1,C:2PM-8PM,11,,,,1821,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109023,8,,,35976,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,1,95,12,33,705,1,3,1,3,6,0,1,1,1,4,0,0,0,,,1548820131109024,7,6,2,,,,,O,,we,1548820131109,,1548820131109024,2,1,C:2PM-8PM,11,,,,1822,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109024,8,0,8,35016,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,2,6,61,12,33,705,1,3,1,3,2,0,10,0,1,2,0,0,0,,,1548820131109025,7,6,2,,,,,O,,we,1548820131109,,1548820131109025,2,1,C:2PM-8PM,11,,,,1938,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109025,8,,,95747,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,7,12,33,12,33,705,1,3,1,3,2,0,10,0,1,1,0,0,0,,,1548820131109026,7,6,2,,,,,Y,,we,1548820131109,,1548820131109026,2,1,C:2PM-8PM,11,ESCAMBIA,,,1939,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109026,8,,,32506,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548820131109,2013,0,39,113,12,33,705,1,3,1,3,3,0,3,1,1,2,0,0,0,,,1548820131109027,7,6,2,,,,,O,,we,1548820131109,,1548820131109027,2,1,C:2PM-8PM,11,,,,1957,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,6322.2013135,2013111213weC:2PM-8PM,,0,1548820131109027,8,0,2,45414,03/03/2025
SPANISH MACKEREL,KING MACKEREL,2013111213weC:2PM-8PM,2013612131548920131110,2013,7,12,91,12,91,667,1,3,1,3,8.5,0,360,58,1,3,10,0,0,,,1548920131110001,7,6,1,,,,,Y,,we,1548920131110,,1548920131110001,2,1,C:2PM-8PM,11,OKALOOSA,172435,172436,1417,3,1,1,8,1,1,,,16DEC201313:51,3,8850030501,8850030502,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110001,8,10,33,32548,03/03/2025
,SPANISH MACKEREL,2013111213weC:2PM-8PM,2013612131548920131110,2013,7,12,91,12,91,667,1,3,1,3,5,0,150,30,1,2,0,0,0,,,1548920131110002,7,6,2,,,,,Y,,we,1548920131110,,1548920131110002,2,1,C:2PM-8PM,11,OKALOOSA,172436,,1429,3,1,1,8,2,8,,,16DEC201313:51,3,8850030502,,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110002,8,0,2,32536,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548920131110,2013,7,12,91,12,91,667,1,3,1,3,3,0,60,12,1,1,0,0,0,,,1548920131110003,7,6,2,,,,,Y,,we,1548920131110,,1548920131110003,2,1,C:2PM-8PM,11,OKALOOSA,,,1423,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110003,8,,,32539,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548920131110,2013,7,12,91,12,91,667,1,3,1,3,2.5,0,50,8,1,1,0,0,0,,,1548920131110004,7,6,2,,,,,Y,,we,1548920131110,,1548920131110004,2,1,C:2PM-8PM,11,OKALOOSA,,,1441,3,1,1,8,1,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110004,8,0,10,32548,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548920131110,2013,5,42,67,12,91,667,1,3,1,3,2.5,0,2,0,1,1,0,0,0,,,1548920131110005,7,6,2,,,,,O,,we,1548920131110,,1548920131110005,2,1,C:2PM-8PM,11,,,,1442,3,1,1,8,2,8,,,16DEC201313:51,3,,,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110005,8,0,3,17094,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548920131110,2013,6,13,135,12,91,667,1,3,1,3,6,0,5,1,1,1,9,0,0,,,1548920131110006,7,6,1,,,,,O,,we,1548920131110,,1548920131110006,2,1,C:2PM-8PM,11,,,,1454,3,1,1,8,1,1,,,16DEC201313:51,3,,,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110006,8,9,0,99998,03/03/2025
,,2013111213weC:2PM-8PM,2013612131548920131110,2013,6,13,135,12,91,667,1,3,1,3,6,0,5,1,1,1,9,0,0,,,1548920131110007,7,6,1,,,,,O,,we,1548920131110,,1548920131110007,2,1,C:2PM-8PM,11,,,,1455,3,1,1,8,2,1,,,16DEC201313:51,3,,,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110007,8,9,0,99998,03/03/2025
SPANISH MACKEREL,KING MACKEREL,2013111213weC:2PM-8PM,2013612131548920131110,2013,7,12,91,12,91,667,1,3,1,3,9,0,40,12,1,2,1,0,0,,,1548920131110008,7,6,1,,,,,Y,,we,1548920131110,,1548920131110008,2,1,C:2PM-8PM,11,OKALOOSA,172435,172436,1501,3,1,1,8,1,1,,,16DEC201313:51,3,8850030501,8850030502,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110008,8,8,0,32541,03/03/2025
SPANISH MACKEREL,KING MACKEREL,2013111213weC:2PM-8PM,2013612131548920131110,2013,7,12,91,12,91,667,1,3,1,3,9,0,40,12,1,2,1,0,0,,,1548920131110009,7,6,1,,,,,Y,,we,1548920131110,,1548920131110009,2,1,C:2PM-8PM,11,OKALOOSA,172435,172436,1502,3,1,1,8,2,1,,,16DEC201313:51,3,8850030501,8850030502,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110009,8,8,0,32541,03/03/2025
,SPANISH MACKEREL,2013111213weC:2PM-8PM,2013612131548920131110,2013,6,13,121,12,91,667,1,3,1,3,4,0,2,0,1,1,0,0,0,,,1548920131110010,7,6,2,,,,,O,,we,1548920131110,,1548920131110010,2,1,C:2PM-8PM,11,,172436,,1505,3,1,1,8,2,8,,,16DEC201313:51,3,8850030502,,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110010,8,0,4,30005,03/03/2025
,SPANISH MACKEREL,2013111213weC:2PM-8PM,2013612131548920131110,2013,7,12,121,12,91,667,1,3,1,3,4,,2,0,1,0,0,0,0,,,1548920131110011,7,6,2,,,,,Y,,we,1548920131110,,1548920131110011,,1,C:2PM-8PM,11,SUWANNEE,172436,,1506,3,1,1,8,2,8,,,16DEC201313:51,3,8850030502,,,,,,,,,,,,,,3832.6375027,2013111213weC:2PM-8PM,,0,1548920131110011,8,,,99998,03/03/2025
